USER_ID,Elapsed,Minute,Second,UserX,UserY,UserZ,SceneRadius,ObjX,ObjY,ObjZ,ObjRadius,VertexDelta,NgonDelta,TriDelta,NormalDelta,ObjMode,EditMode,UV,ObjectDelta,ModifierDelta,CtrlV,ShiftD,AltD,Merge
808fd42c,1369.2,22,49.2,-0.19,-5.18,4.53,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1370.2,22,50.2,-0.19,-5.18,4.53,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1371.21,22,51.21,-0.19,-5.18,4.53,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1372.21,22,52.21,0.42,-3.08,6.13,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1373.21,22,53.21,0.48,-2.5,6.38,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1374.22,22,54.22,0.48,-2.5,6.38,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1375.24,22,55.24,0.48,-2.5,6.38,44.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1376.24,22,56.24,0.49,-3.51,5.89,44.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1377.25,22,57.25,-1.99,-2.78,5.97,44.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0808fd42c,1379.25,22,59.25,-2.3,-2.34,6.04,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1380.25,23,0.25,-2.3,-2.34,6.04,44.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0808fd42c,1382.26,23,2.26,-2.3,-2.34,6.04,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1383.26,23,3.26,-3.53,-2.5,5.34,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1384.26,23,4.26,-3.53,-2.5,5.34,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1385.27,23,5.27,-3.53,-2.5,5.34,44.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1386.27,23,6.27,-3.53,-2.5,5.34,44.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1387.27,23,7.27,-3.53,-2.5,5.34,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1388.27,23,8.27,-5.68,0.04,3.86,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1389.28,23,9.28,-6.23,2.51,1.34,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1390.28,23,10.28,-6.29,1.37,2.37,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1391.28,23,11.28,-6.29,1.37,2.37,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1392.29,23,12.29,-6.29,1.37,2.37,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1393.29,23,13.29,-6.29,1.37,2.37,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1394.29,23,14.29,-6.29,1.37,2.37,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1395.29,23,15.29,-1.37,-5.06,4.47,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1396.3,23,16.3,0.21,-5.16,4.56,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1397.3,23,17.3,0.74,-5.45,4.14,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1398.31,23,18.31,3.99,-4.32,3.54,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1399.31,23,19.31,3.99,-4.32,3.54,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1400.31,23,20.31,3.99,-4.32,3.54,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1401.31,23,21.31,3.99,-4.32,3.54,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1402.31,23,22.31,3.99,-4.32,3.54,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1403.36,23,23.36,14.19,-7.94,8.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1404.36,23,24.36,14.19,-7.94,8.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1405.36,23,25.36,12.71,-6.06,12.05,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1406.37,23,26.37,9.43,-1.13,16.4,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1407.37,23,27.37,24.48,-3.54,40.24,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1408.38,23,28.38,28.54,-5.69,37.06,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1409.38,23,29.38,5.08,-0.73,7.69,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1410.39,23,30.39,14.43,-2.77,19.24,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1411.39,23,31.39,18.13,-5.78,14.44,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1412.88,23,32.88,18.13,-5.78,14.44,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1413.89,23,33.89,3.99,-4.32,3.54,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1415.39,23,35.39,3.99,-4.32,3.54,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1416.4,23,36.4,3.45,-4.75,3.57,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1417.72,23,37.72,-2.4,-5.81,2.83,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1418.73,23,38.73,-4.51,-5.1,1.11,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1419.73,23,39.73,-1.89,0.75,6.54,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1420.73,23,40.73,2.6,-2.41,5.87,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1421.74,23,41.74,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1422.74,23,42.74,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1423.75,23,43.75,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1424.75,23,44.75,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1425.75,23,45.75,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1426.75,23,46.75,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1427.75,23,47.75,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1428.76,23,48.76,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1429.76,23,49.76,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1430.76,23,50.76,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1431.76,23,51.76,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1432.77,23,52.77,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,1433.77,23,53.77,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0808fd42c,0.18,0,0.18,-1.36,-5.26,4.23,44.74,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
808fd42c,1.03,0,1.03,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,2.04,0,2.04,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,3.05,0,3.05,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,4.05,0,4.05,-1.36,-5.26,4.23,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,5.53,0,5.53,18.13,-5.78,14.44,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,6.54,0,6.54,18.13,-5.78,14.44,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,7.54,0,7.54,7.55,-2.1,6.83,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,8.55,0,8.55,7.55,-2.1,6.83,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,9.55,0,9.55,7.55,-2.1,6.83,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,10.56,0,10.56,7.55,-2.1,6.83,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,11.57,0,11.57,7.55,-2.1,6.83,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,12.57,0,12.57,7.55,-2.1,6.83,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,13.57,0,13.57,7.55,-2.1,6.83,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,14.57,0,14.57,7.55,-2.1,6.83,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,16.1,0,16.1,4.0,-0.97,4.22,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,17.1,0,17.1,2.21,-0.37,2.93,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,18.94,0,18.94,2.21,-0.37,2.93,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,19.94,0,19.94,2.21,-0.37,2.93,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,21.6,0,21.6,2.21,-0.37,2.93,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,22.62,0,22.62,2.21,-0.37,2.93,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,23.61,0,23.61,2.17,-0.58,2.88,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,24.62,0,24.62,-2.04,-1.83,1.8,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,25.64,0,25.64,2.15,1.81,2.57,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,26.64,0,26.64,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,27.64,0,27.64,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,28.63,0,28.63,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,29.64,0,29.64,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,30.64,0,30.64,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,31.64,0,31.64,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,32.65,0,32.65,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,33.65,0,33.65,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,34.65,0,34.65,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,35.65,0,35.65,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,36.65,0,36.65,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,37.66,0,37.66,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,38.66,0,38.66,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,39.66,0,39.66,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,40.67,0,40.67,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,41.67,0,41.67,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,42.67,0,42.67,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,43.67,0,43.67,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,44.68,0,44.68,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,45.68,0,45.68,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,46.69,0,46.69,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,47.69,0,47.69,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,48.69,0,48.69,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,49.7,0,49.7,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,50.7,0,50.7,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,51.7,0,51.7,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,52.71,0,52.71,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,53.71,0,53.71,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,54.71,0,54.71,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,55.71,0,55.71,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,56.73,0,56.73,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,57.73,0,57.73,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,58.73,0,58.73,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,59.74,0,59.74,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,60.74,1,0.74,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,61.74,1,1.74,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,62.75,1,2.75,1.94,-0.4,3.25,44.74,0.22,0.08,1.7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,63.75,1,3.75,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,64.75,1,4.75,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,65.75,1,5.75,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,66.76,1,6.76,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,67.76,1,7.76,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,68.79,1,8.79,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,69.8,1,9.8,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,70.81,1,10.81,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,71.81,1,11.81,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,72.81,1,12.81,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,73.82,1,13.82,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,74.82,1,14.82,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,75.82,1,15.82,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,76.82,1,16.82,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,77.83,1,17.83,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,78.83,1,18.83,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,79.83,1,19.83,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,80.84,1,20.84,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,81.85,1,21.85,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,82.86,1,22.86,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,83.86,1,23.86,1.94,-0.4,3.25,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,84.85,1,24.85,-2.85,-0.57,0.47,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,85.87,1,25.87,-1.84,-2.04,1.05,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,86.87,1,26.87,-0.14,-2.58,1.15,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,87.87,1,27.87,1.47,-3.91,1.15,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,88.88,1,28.88,-1.82,-3.81,0.46,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,89.87,1,29.87,0.91,4.9,1.15,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,90.87,1,30.87,3.72,-0.66,3.54,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,91.88,1,31.88,3.0,-0.56,3.1,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,92.88,1,32.88,2.57,-1.84,2.41,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,93.88,1,33.88,2.57,-1.84,2.41,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,94.89,1,34.89,2.57,-1.84,2.41,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,95.89,1,35.89,2.57,-1.84,2.41,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,96.89,1,36.89,2.57,-1.84,2.41,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,97.9,1,37.9,2.57,-1.84,2.41,44.74,-0.03,0.07,1.12,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,98.9,1,38.9,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,99.91,1,39.91,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,100.91,1,40.91,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,101.91,1,41.91,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,102.92,1,42.92,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,103.92,1,43.92,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,104.94,1,44.94,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,105.94,1,45.94,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,106.95,1,46.95,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,107.95,1,47.95,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,108.95,1,48.95,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,109.95,1,49.95,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,110.95,1,50.95,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,111.96,1,51.96,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,112.96,1,52.96,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,113.97,1,53.97,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,114.97,1,54.97,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,115.97,1,55.97,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,116.97,1,56.97,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,117.97,1,57.97,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,118.98,1,58.98,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,119.98,1,59.98,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,120.99,2,0.99,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,121.99,2,1.99,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,122.99,2,2.99,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,123.99,2,3.99,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,124.99,2,4.99,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,126.01,2,6.01,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,127.01,2,7.01,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,128.01,2,8.01,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,129.01,2,9.01,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,130.02,2,10.02,2.57,-1.84,2.41,44.74,0.0,0.0,0.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
