USER_ID,TimeStamp,Minute,Second,UserX,UserY,UserZ,SceneRadius,ObjX,ObjY,ObjZ,ObjRadius,ObjDeltaX,ObjDeltaY,ObjDeltaZ,ObjDeltaRadius,VertexDelta,NgonDelta,TriDelta,NormalDelta,ObjModeState,EditModeState,ModeChanged,UV,ObjectDelta,ModifierDelta,CtrlV,ShiftD,AltD,Merge,Occlusion
b3cef250,1777534056.69,5,4.21,2.85,-0.35,1.87,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534056.95,5,4.47,3.22,-0.99,0.91,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534058.47,5,5.99,2.94,-1.67,0.75,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534058.74,5,6.26,2.57,-2.23,0.56,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534059.25,5,6.77,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534079.49,5,27.01,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534081.01,5,28.53,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534094.92,5,42.44,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534095.17,5,42.69,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534095.43,5,42.95,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534095.69,5,43.21,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534095.94,5,43.46,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534096.19,5,43.71,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534096.45,5,43.97,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534096.7,5,44.22,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534096.97,5,44.49,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534097.22,5,44.74,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534097.47,5,44.99,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534097.74,5,45.26,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534098.0,5,45.52,1.81,-1.5,0.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534098.5,5,46.02,1.11,-1.64,1.03,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
